Time,Temporada,Rodada,Posicao,Pontos,Vitoria,Derrota,Empate,Gols_pro,Gols_contra,Saldo_de_gols,Vitorias_consecutivas,Derrotas_consecutivas,Jogos_marcando,Jogos_sem_sofrer_gols
Sport,2008,19,9,27,8,8,3,21,24,-3,0,1,-1,-1
Internacional,2008,19,10,26,7,7,5,21,20,1,0,0,1,-5
Figueirense,2008,19,11,25,6,6,7,24,35,-11,0,0,4,-5
Atlético-MG,2008,19,12,24,6,7,6,25,37,-12,0,1,-1,-15
Goiás,2008,19,13,23,6,8,5,23,28,-5,0,1,3,-2
Portuguesa,2008,19,14,22,6,9,4,26,39,-13,1,0,1,-11
Náutico,2008,19,15,21,6,10,3,20,29,-9,1,0,1,1
Athletico-PR,2008,19,16,20,5,9,5,17,21,-4,0,1,-1,-1
Vasco,2008,19,17,19,5,10,4,30,39,-9,0,3,-3,-9
Santos,2008,19,18,17,4,10,5,21,33,-12,0,3,-1,-4
Fluminense,2008,19,19,16,4,11,4,21,29,-8,0,1,10,-6
Ipatinga,2008,19,20,16,4,11,4,20,34,-14,1,0,1,-4
Grêmio,2008,20,1,44,13,2,5,36,12,24,5,0,11,1
Cruzeiro,2008,20,2,39,12,5,3,34,20,14,1,0,6,-2
Palmeiras,2008,20,3,37,11,5,4,33,21,12,1,0,1,1
Botafogo,2008,20,4,34,10,6,4,30,19,11,5,0,5,1
São Paulo,2008,20,5,33,9,5,6,33,22,11,0,1,-1,-3
Vitória,2008,20,6,32,10,8,2,31,23,8,0,1,2,-1
Flamengo,2008,20,7,32,9,6,5,32,21,11,0,0,4,-1
Coritiba,2008,20,8,32,9,6,5,29,20,9,0,1,-1,-1
Figueirense,2008,20,9,28,7,6,7,26,36,-10,1,0,5,-6
Sport,2008,20,10,27,8,9,3,21,25,-4,0,2,-2,-2
Goiás,2008,20,11,26,7,8,5,26,28,-2,1,0,4,1
Internacional,2008,20,12,26,7,8,5,21,24,-3,0,1,-1,-6
Atlético-MG,2008,20,13,24,6,8,6,25,38,-13,0,2,-2,-16
Athletico-PR,2008,20,14,23,6,9,5,22,21,1,1,0,1,1
Vasco,2008,20,15,22,6,10,4,34,39,-5,1,0,1,1
Portuguesa,2008,20,16,22,6,10,4,27,41,-14,0,1,2,-12
Náutico,2008,20,17,21,6,11,3,20,32,-12,0,1,-1,-1
Fluminense,2008,20,18,19,5,11,4,22,29,-7,1,0,11,1
Santos,2008,20,19,18,4,10,6,23,35,-12,0,0,1,-5
Ipatinga,2008,20,20,16,4,12,4,20,39,-19,0,1,-1,-5
Grêmio,2008,21,1,44,13,3,5,37,14,23,0,1,12,-1
Cruzeiro,2008,21,2,39,12,6,3,34,21,13,0,1,-1,-3
Botafogo,2008,21,3,37,11,6,4,31,19,12,6,0,6,1
Palmeiras,2008,21,4,37,11,6,4,34,25,9,0,1,2,-1
São Paulo,2008,21,5,36,10,5,6,36,23,13,1,0,1,-4
Flamengo,2008,21,6,35,10,6,5,34,22,12,1,0,5,-2
Coritiba,2008,21,7,35,10,6,5,32,20,12,1,0,1,1
Vitória,2008,21,8,33,10,8,3,31,23,8,0,0,-1,1
Internacional,2008,21,9,29,8,8,5,25,25,0,1,0,1,-7
Sport,2008,21,10,28,8,9,4,21,25,-4,0,0,-3,-1
Figueirense,2008,21,11,28,7,7,7,26,39,-13,0,1,-1,-7
Goiás,2008,21,12,27,7,8,6,27,29,-2,0,0,5,-1
Vasco,2008,21,13,25,7,10,4,35,39,-4,2,0,2,1
Atlético-MG,2008,21,14,25,6,8,7,26,39,-13,0,0,1,-17
Athletico-PR,2008,21,15,23,6,10,5,23,24,-1,0,1,2,-1
Fluminense,2008,21,16,22,6,11,4,25,30,-5,2,0,12,-1
Portuguesa,2008,21,17,22,6,11,4,27,42,-15,0,2,-1,-13
Náutico,2008,21,18,21,6,12,3,21,35,-14,0,2,1,-2
Santos,2008,21,19,19,4,10,7,24,36,-12,0,0,2,-6
Ipatinga,2008,21,20,17,4,12,5,21,40,-19,0,0,1,-6
Grêmio,2008,22,1,45,13,3,6,38,15,23,0,0,13,-2
Palmeiras,2008,22,2,40,12,6,4,38,27,11,1,0,3,-2
Cruzeiro,2008,22,3,39,12,7,3,34,23,11,0,2,-2,-4
Botafogo,2008,22,4,38,11,6,5,32,20,12,0,0,7,-1
São Paulo,2008,22,5,37,10,5,7,38,25,13,0,0,2,-5
Vitória,2008,22,6,36,11,8,3,33,24,9,1,0,1,-1
Coritiba,2008,22,7,36,10,6,6,34,22,12,0,0,2,-1
Flamengo,2008,22,8,36,10,6,6,35,23,12,0,0,6,-3
Internacional,2008,22,9,30,8,8,6,26,26,0,0,0,2,-8
Sport,2008,22,10,29,8,9,5,22,26,-4,0,0,1,-2
Atlético-MG,2008,22,11,28,7,8,7,30,39,-9,1,0,2,1
Figueirense,2008,22,12,28,7,8,7,27,41,-14,0,2,1,-8
Goiás,2008,22,13,27,7,9,6,27,30,-3,0,1,-1,-2
Vasco,2008,22,14,26,7,10,5,36,40,-4,0,0,3,-1
Fluminense,2008,22,15,23,6,11,5,26,31,-5,0,0,13,-2
Athletico-PR,2008,22,16,23,6,11,5,23,28,-5,0,2,-1,-2
Náutico,2008,22,17,22,6,12,4,22,36,-14,0,0,2,-3
Portuguesa,2008,22,18,22,6,12,4,29,46,-17,0,3,1,-14
Santos,2008,22,19,22,5,10,7,26,36,-10,1,0,3,1
Ipatinga,2008,22,20,20,5,12,5,22,40,-18,1,0,2,1
Grêmio,2008,23,1,48,14,3,6,40,16,24,1,0,14,-3
Palmeiras,2008,23,2,43,13,6,4,40,28,12,2,0,4,-3
Cruzeiro,2008,23,3,40,12,7,4,35,24,11,0,0,1,-5
Botafogo,2008,23,4,39,11,6,6,33,21,12,0,0,8,-2
São Paulo,2008,23,5,38,10,5,8,38,25,13,0,0,-1,1
Vitória,2008,23,6,37,11,8,4,33,24,9,0,0,-1,1
Flamengo,2008,23,7,37,10,6,7,37,25,12,0,0,7,-4
Coritiba,2008,23,8,37,10,6,7,35,23,12,0,0,3,-2
Sport,2008,23,9,32,9,9,5,23,26,-3,1,0,2,1
Goiás,2008,23,10,30,8,9,6,29,30,-1,1,0,1,1
Internacional,2008,23,11,30,8,9,6,26,27,-1,0,1,-1,-9
Atlético-MG,2008,23,12,29,7,8,8,31,40,-9,0,0,3,-1
Figueirense,2008,23,13,28,7,9,7,27,43,-16,0,3,-1,-9
Vasco,2008,23,14,26,7,11,5,37,42,-5,0,1,4,-2
Fluminense,2008,23,15,24,6,11,6,28,33,-5,0,0,14,-3
Athletico-PR,2008,23,16,23,6,12,5,24,30,-6,0,3,1,-3
Náutico,2008,23,17,23,6,12,5,23,37,-14,0,0,3,-4
Portuguesa,2008,23,18,23,6,12,5,30,47,-17,0,0,2,-15
Santos,2008,23,19,23,5,10,8,26,36,-10,0,0,-1,1
Ipatinga,2008,23,20,21,5,12,6,22,40,-18,0,0,-1,1
Grêmio,2008,24,1,49,14,3,7,40,16,24,0,0,-1,-2
Cruzeiro,2008,24,2,43,13,7,4,38,25,13,1,0,2,-6
Palmeiras,2008,24,3,43,13,7,4,40,31,9,0,1,-1,-4
Botafogo,2008,24,4,42,12,6,6,34,21,13,1,0,9,-1
Flamengo,2008,24,5,40,11,6,7,40,27,13,1,0,8,-5
São Paulo,2008,24,6,39,10,5,9,39,26,13,0,0,1,-1
Vitória,2008,24,7,37,11,9,4,33,26,7,0,1,-2,-1
Coritiba,2008,24,8,37,10,7,7,35,24,11,0,1,-1,-3
Sport,2008,24,9,35,10,9,5,26,26,0,2,0,3,1
Goiás,2008,24,10,33,9,9,6,33,30,3,2,0,2,1
Internacional,2008,24,11,33,9,9,6,27,27,0,1,0,1,1
Atlético-MG,2008,24,12,30,7,8,9,32,41,-9,0,0,4,-2
Figueirense,2008,24,13,28,7,10,7,29,46,-17,0,4,1,-10
Vasco,2008,24,14,26,7,12,5,38,45,-7,0,2,5,-3
Náutico,2008,24,15,26,7,12,5,25,37,-12,1,0,4,1
Santos,2008,24,16,26,6,10,8,28,36,-8,1,0,1,1
Fluminense,2008,24,17,25,6,11,7,28,33,-5,0,0,-1,1
Athletico-PR,2008,24,18,23,6,13,5,24,34,-10,0,4,-1,-4
Portuguesa,2008,24,19,23,6,13,5,30,48,-18,0,1,-1,-16
Ipatinga,2008,24,20,21,5,13,6,22,42,-20,0,1,-2,-1
Grêmio,2008,25,1,49,14,4,7,41,18,23,0,1,1,-3
Palmeiras,2008,25,2,46,14,7,4,41,31,10,1,0,1,-3
Cruzeiro,2008,25,3,43,13,8,4,38,26,12,0,1,-1,-7
Botafogo,2008,25,4,42,12,7,6,35,23,12,0,1,10,-2
São Paulo,2008,25,5,42,11,5,9,41,26,15,1,0,2,1
Vitória,2008,25,6,40,12,9,4,34,26,8,1,0,1,1
Flamengo,2008,25,7,40,11,7,7,40,29,11,0,1,-1,-6
Sport,2008,25,8,38,11,9,5,31,26,5,3,0,4,1
Coritiba,2008,25,9,37,10,8,7,35,25,10,0,2,-2,-4
Goiás,2008,25,10,36,10,9,6,35,31,4,3,0,3,-1
Internacional,2008,25,11,36,10,9,6,29,28,1,2,0,2,-1
Atlético-MG,2008,25,12,30,7,9,9,34,44,-10,0,1,5,-3
Náutico,2008,25,13,29,8,12,5,28,38,-10,2,0,5,-1
Santos,2008,25,14,29,7,10,8,30,37,-7,2,0,2,-1
Figueirense,2008,25,15,28,7,11,7,29,51,-22,0,5,-1,-11
Athletico-PR,2008,25,16,26,7,13,5,26,34,-8,1,0,1,1
Vasco,2008,25,17,26,7,13,5,39,48,-9,0,3,6,-4
Fluminense,2008,25,18,25,6,12,7,29,35,-6,0,1,1,-1
Ipatinga,2008,25,19,24,6,13,6,25,44,-19,1,0,1,-2
Portuguesa,2008,25,20,23,6,14,5,30,50,-20,0,2,-2,-17
Grêmio,2008,26,1,50,14,4,8,41,18,23,0,0,-1,-2
Palmeiras,2008,26,2,49,15,7,4,43,31,12,2,0,2,1
Cruzeiro,2008,26,3,46,14,8,4,42,29,13,1,0,1,-8
Flamengo,2008,26,4,43,12,7,7,41,29,12,1,0,1,1
São Paulo,2008,26,5,43,11,5,10,41,26,15,0,0,-1,1
Botafogo,2008,26,6,42,12,8,6,36,26,10,0,2,11,-3
Vitória,2008,26,7,40,12,10,4,34,27,7,0,1,-1,-1
Coritiba,2008,26,8,40,11,8,7,38,27,11,1,0,1,-5
Goiás,2008,26,9,39,11,9,6,39,32,7,4,0,4,-2
Sport,2008,26,10,39,11,9,6,31,26,5,0,0,-1,1
Internacional,2008,26,11,39,11,9,6,30,28,2,3,0,3,1
Atlético-MG,2008,26,12,33,8,9,9,36,45,-9,1,0,6,-4
Náutico,2008,26,13,29,8,13,5,29,40,-11,0,1,6,-2
Santos,2008,26,14,29,7,11,8,31,41,-10,0,1,3,-2
Figueirense,2008,26,15,28,7,12,7,32,55,-23,0,6,1,-12
Athletico-PR,2008,26,16,27,7,13,6,26,34,-8,0,0,-1,1
Vasco,2008,26,17,26,7,14,5,39,50,-11,0,4,-1,-5
Portuguesa,2008,26,18,26,7,14,5,33,51,-18,1,0,1,-18
Fluminense,2008,26,19,25,6,13,7,31,38,-7,0,2,2,-2
Ipatinga,2008,26,20,24,6,14,6,25,45,-20,0,1,-1,-3
Palmeiras,2008,27,1,50,15,7,5,43,31,12,0,0,-1,1
Grêmio,2008,27,2,50,14,5,8,42,22,20,0,1,1,-3
Cruzeiro,2008,27,3,46,14,9,4,42,31,11,0,1,-1,-9
Flamengo,2008,27,4,46,13,7,7,43,30,13,2,0,2,-1
São Paulo,2008,27,5,46,12,5,10,43,26,17,1,0,1,1
Botafogo,2008,27,6,43,12,8,7,37,27,10,0,0,12,-4
Goiás,2008,27,7,42,12,9,6,42,32,10,5,0,5,1
Internacional,2008,27,8,42,12,9,6,34,29,5,4,0,4,-1
Coritiba,2008,27,9,41,11,8,8,39,28,11,0,0,2,-6
Vitória,2008,27,10,40,12,11,4,34,30,4,0,2,-2,-2
Sport,2008,27,11,39,11,10,6,32,28,4,0,1,1,-1
Atlético-MG,2008,27,12,34,8,9,10,36,45,-9,0,0,-1,1
Náutico,2008,27,13,30,8,13,6,29,40,-11,0,0,-1,1
Santos,2008,27,14,30,7,11,9,32,42,-10,0,0,4,-3
Figueirense,2008,27,15,29,7,12,8,32,55,-23,0,0,-1,-11
Athletico-PR,2008,27,16,28,7,13,7,27,35,-8,0,0,1,-1
Ipatinga,2008,27,17,27,7,14,6,28,46,-18,1,0,1,-4
Portuguesa,2008,27,18,27,7,14,6,34,52,-18,0,0,2,-19
Vasco,2008,27,19,26,7,15,5,40,53,-13,0,5,1,-6
Fluminense,2008,27,20,26,6,13,8,32,39,-7,0,0,3,-3
Palmeiras,2008,28,1,53,16,7,5,46,32,14,1,0,1,-1
Grêmio,2008,28,2,53,15,5,8,44,23,21,1,0,2,-4
Cruzeiro,2008,28,3,49,15,9,4,43,31,12,1,0,1,1
Flamengo,2008,28,4,49,14,7,7,45,30,15,3,0,3,0
São Paulo,2008,28,5,49,13,5,10,46,27,19,2,0,2,-1
Coritiba,2008,28,6,44,12,8,8,43,30,13,1,0,3,-7
Vitória,2008,28,7,43,13,11,4,37,31,6,1,0,1,-3
Goiás,2008,28,8,43,12,9,7,43,33,10,0,0,6,-1
Botafogo,2008,28,9,43,12,9,7,38,29,9,0,1,13,-5
Internacional,2008,28,10,42,12,10,6,36,33,3,0,1,5,-2
Sport,2008,28,11,39,11,11,6,32,29,3,0,2,-1,-2
Atlético-MG,2008,28,12,34,8,10,10,37,48,-11,0,1,1,-1
Santos,2008,28,13,33,8,11,9,36,42,-6,1,0,5,1
Figueirense,2008,28,14,32,8,12,8,36,57,-21,1,0,1,-12
Náutico,2008,28,15,30,8,14,6,29,42,-13,0,1,-2,-1
Athletico-PR,2008,28,16,28,7,14,7,27,39,-12,0,1,-1,-2
Portuguesa,2008,28,17,27,7,15,6,35,55,-20,0,1,3,-20
Ipatinga,2008,28,18,27,7,15,6,29,49,-20,0,1,2,-5
Fluminense,2008,28,19,27,6,13,9,33,40,-7,0,0,4,-4
Vasco,2008,28,20,26,7,16,5,42,57,-15,0,6,2,-7
Grêmio,2008,29,1,56,16,5,8,46,23,23,2,0,3,1
Palmeiras,2008,29,2,54,16,7,6,46,32,14,0,0,-1,0
Cruzeiro,2008,29,3,52,16,9,4,44,31,13,2,0,2,1
São Paulo,2008,29,4,52,14,5,10,47,27,20,3,0,3,1
Flamengo,2008,29,5,49,14,8,7,45,33,12,0,1,-1,-1
Botafogo,2008,29,6,46,13,9,7,41,30,11,1,0,14,-6
Coritiba,2008,29,7,45,12,8,9,43,30,13,0,0,-1,-6
Goiás,2008,29,8,44,12,9,8,44,34,10,0,0,7,-2
Vitória,2008,29,9,43,13,12,4,38,34,4,0,1,2,-4
Internacional,2008,29,10,43,12,10,7,37,34,3,0,0,6,-3
Sport,2008,29,11,40,11,11,7,34,31,3,0,0,1,-3
Atlético-MG,2008,29,12,37,9,10,10,40,48,-8,1,0,2,0
Santos,2008,29,13,33,8,12,9,36,44,-8,0,1,-1,-1
Figueirense,2008,29,14,33,8,12,9,36,57,-21,0,0,-1,1
Náutico,2008,29,15,30,8,15,6,29,43,-14,0,2,-3,-2
Fluminense,2008,29,16,30,7,13,9,36,41,-5,1,0,5,-5
Athletico-PR,2008,29,17,28,7,15,7,28,42,-14,0,2,1,-3
Portuguesa,2008,29,18,28,7,15,7,35,55,-20,0,0,-1,1
Vasco,2008,29,19,27,7,16,6,44,59,-15,0,0,3,-8
Ipatinga,2008,29,20,27,7,16,6,29,50,-21,0,2,-1,-6
Grêmio,2008,30,1,56,16,6,8,46,25,21,0,1,-1,-1
Cruzeiro,2008,30,2,55,17,9,4,46,31,15,3,0,3,1
Palmeiras,2008,30,3,55,16,7,7,48,34,14,0,0,1,-1
São Paulo,2008,30,4,53,14,5,11,49,29,20,0,0,4,-1
Flamengo,2008,30,5,52,15,8,7,46,33,13,1,0,1,0
Botafogo,2008,30,6,46,13,10,7,41,31,10,0,1,-1,-7
Internacional,2008,30,7,46,13,10,7,39,35,4,1,0,7,-4
Coritiba,2008,30,8,46,12,8,10,44,31,13,0,0,1,-7
Goiás,2008,30,9,45,12,9,9,45,35,10,0,0,8,-3
Vitória,2008,30,10,44,13,12,5,40,36,4,0,0,3,-5
Sport,2008,30,11,41,11,11,8,36,33,3,0,0,2,-4
Atlético-MG,2008,30,12,37,9,11,10,40,50,-10,0,1,-1,-1
Santos,2008,30,13,36,9,12,9,37,44,-7,1,0,1,0
Figueirense,2008,30,14,34,8,12,10,37,58,-21,0,0,1,-1
Náutico,2008,30,15,31,8,15,7,31,45,-14,0,0,1,-3
Portuguesa,2008,30,16,31,8,15,7,37,55,-18,1,0,1,1
Fluminense,2008,30,17,31,7,13,10,38,43,-5,0,0,6,-6
Athletico-PR,2008,30,18,28,7,16,7,29,44,-15,0,3,2,-4
Ipatinga,2008,30,19,28,7,16,7,30,51,-21,0,0,1,-7
Vasco,2008,30,20,27,7,17,6,44,60,-16,0,1,-1,-9
Grêmio,2008,31,1,59,17,6,8,47,25,22,1,0,1,1
São Paulo,2008,31,2,56,15,5,11,51,30,21,1,0,5,-2
Cruzeiro,2008,31,3,55,17,10,4,46,32,14,0,1,-1,-1
Flamengo,2008,31,4,55,16,8,7,51,33,18,2,0,2,1
Palmeiras,2008,31,5,55,16,8,7,48,37,11,0,1,-1,-2
Botafogo,2008,31,6,49,14,10,7,44,31,13,1,0,1,-6
Internacional,2008,31,7,47,13,10,8,41,37,4,0,0,8,-5
Coritiba,2008,31,8,46,12,9,10,44,36,8,0,1,-1,-8
Goiás,2008,31,9,45,12,10,9,47,39,8,0,1,9,-4
Vitória,2008,31,10,44,13,13,5,41,38,3,0,1,4,-6
Sport,2008,31,11,41,11,12,8,36,34,2,0,1,-1,-5
Santos,2008,31,12,39,10,12,9,40,44,-4,2,0,2,1
Atlético-MG,2008,31,13,38,9,11,11,42,52,-10,0,0,1,-2
Fluminense,2008,31,14,34,8,13,10,41,43,-2,1,0,7,1
Figueirense,2008,31,15,34,8,13,10,37,61,-24,0,1,-1,-2
Náutico,2008,31,16,32,8,15,8,32,46,-14,0,0,2,-4
Portuguesa,2008,31,17,32,8,15,8,38,56,-18,0,0,2,-1
Athletico-PR,2008,31,18,31,8,16,7,30,44,-14,1,0,3,1
Vasco,2008,31,19,30,8,17,6,48,62,-14,1,0,1,-10
Ipatinga,2008,31,20,28,7,17,7,30,54,-24,0,1,-1,-8
Grêmio,2008,32,1,59,17,7,8,47,28,19,0,1,-1,-1
São Paulo,2008,32,2,59,16,5,11,53,31,22,2,0,6,-3
Cruzeiro,2008,32,3,58,18,10,4,49,32,17,1,0,1,1
Palmeiras,2008,32,4,58,17,8,7,49,37,12,1,0,1,1
Flamengo,2008,32,5,56,16,8,8,51,33,18,0,0,-1,1
Botafogo,2008,32,6,49,14,11,7,45,33,12,0,1,2,-7
Coritiba,2008,32,7,49,13,9,10,46,37,9,1,0,1,-9
Internacional,2008,32,8,48,13,10,9,42,38,4,0,0,9,-6
Vitória,2008,32,9,45,13,13,6,41,38,3,0,0,-1,1
Goiás,2008,32,10,45,12,11,9,47,40,7,0,2,-1,-5
Sport,2008,32,11,42,11,12,9,37,35,2,0,0,1,-6
Santos,2008,32,12,40,10,12,10,41,45,-4,0,0,3,-1
Atlético-MG,2008,32,13,38,9,12,11,43,54,-11,0,1,2,-3
Fluminense,2008,32,14,37,9,13,10,42,43,-1,2,0,8,1
Portuguesa,2008,32,15,35,9,15,8,40,56,-16,1,0,3,1
Figueirense,2008,32,16,34,8,14,10,37,62,-25,0,2,-2,-3
Náutico,2008,32,17,33,8,15,9,33,47,-14,0,0,3,-5
Athletico-PR,2008,32,18,32,8,16,8,32,46,-14,0,0,4,-1
Vasco,2008,32,19,31,8,17,7,50,64,-14,0,0,2,-11
Ipatinga,2008,32,20,28,7,18,7,30,56,-26,0,2,-2,-9
São Paulo,2008,33,1,62,17,5,11,56,31,25,3,0,7,1
Palmeiras,2008,33,2,61,18,8,7,51,38,13,2,0,2,-1
Grêmio,2008,33,3,60,17,7,9,48,29,19,0,0,1,-2
Cruzeiro,2008,33,4,58,18,11,4,49,35,14,0,1,-1,-1
Flamengo,2008,33,5,57,16,8,9,53,35,18,0,0,1,-1
Botafogo,2008,33,6,49,14,12,7,46,35,11,0,2,3,-8
Coritiba,2008,33,7,49,13,10,10,46,39,7,0,1,-1,-10
Goiás,2008,33,8,48,13,11,9,50,40,10,1,0,1,1
Internacional,2008,33,9,48,13,11,9,42,41,1,0,1,-1,-7
Vitória,2008,33,10,45,13,14,6,41,39,2,0,1,-2,-1
Sport,2008,33,11,42,11,13,9,37,36,1,0,1,-1,-7
Atlético-MG,2008,33,12,41,10,12,11,45,55,-10,1,0,3,-4
Santos,2008,33,13,40,10,13,10,42,47,-5,0,1,4,-2
Fluminense,2008,33,14,37,9,14,10,42,44,-2,0,1,-1,-1
Náutico,2008,33,15,36,9,15,9,34,47,-13,1,0,4,1
Portuguesa,2008,33,16,36,9,15,9,42,58,-16,0,0,4,-1
Athletico-PR,2008,33,17,35,9,16,8,33,46,-13,1,0,5,1
Figueirense,2008,33,18,35,8,14,11,38,63,-25,0,0,1,-4
Vasco,2008,33,19,34,9,17,7,51,64,-13,1,0,3,-10
Ipatinga,2008,33,20,31,8,18,7,32,56,-24,1,0,1,1
São Paulo,2008,34,1,65,18,5,11,59,33,26,4,0,8,-1
Grêmio,2008,34,2,63,18,7,9,49,29,20,1,0,2,-1
Cruzeiro,2008,34,3,61,19,11,4,50,35,15,1,0,1,1
Palmeiras,2008,34,4,61,18,9,7,51,39,12,0,1,-1,-2
Flamengo,2008,34,5,60,17,8,9,54,35,19,1,0,2,0
Internacional,2008,34,6,51,14,11,9,46,41,5,1,0,1,1
Coritiba,2008,34,7,50,13,10,11,46,39,7,0,0,-2,1
Botafogo,2008,34,8,49,14,13,7,46,36,10,0,3,-1,-9
Goiás,2008,34,9,48,13,12,9,51,42,9,0,1,2,-1
Vitória,2008,34,10,45,13,15,6,41,40,1,0,2,-3,-2
Sport,2008,34,11,45,12,13,9,39,37,2,1,0,1,-8
Atlético-MG,2008,34,12,44,11,12,11,46,55,-9,2,0,4,-3
Santos,2008,34,13,40,10,14,10,42,48,-6,0,2,-1,-3
Athletico-PR,2008,34,14,38,10,16,8,35,46,-11,2,0,6,1
Vasco,2008,34,15,37,10,17,7,52,64,-12,2,0,4,1
Fluminense,2008,34,16,37,9,15,10,42,45,-3,0,2,-2,-2
Náutico,2008,34,17,37,9,15,10,34,47,-13,0,0,-1,1
Portuguesa,2008,34,18,36,9,16,9,44,61,-17,0,1,5,-2
Figueirense,2008,34,19,35,8,15,11,38,65,-27,0,1,-1,-5
Ipatinga,2008,34,20,31,8,19,7,32,60,-28,0,1,-1,-1
São Paulo,2008,35,1,68,19,5,11,62,34,28,5,0,9,-2
Grêmio,2008,35,2,66,19,7,9,51,30,21,2,0,3,-2
Flamengo,2008,35,3,63,18,8,9,59,37,22,2,0,3,-1
Cruzeiro,2008,35,4,61,19,12,4,52,40,12,0,1,2,-1
Palmeiras,2008,35,5,61,18,10,7,53,44,9,0,2,1,-3
Goiás,2008,35,6,51,14,12,9,54,43,11,1,0,3,-2
Internacional,2008,35,7,51,14,12,9,46,42,4,0,1,-1,-1
Coritiba,2008,35,8,50,13,11,11,47,41,6,0,1,1,-1
Botafogo,2008,35,9,49,14,14,7,47,39,8,0,4,1,-10
Atlético-MG,2008,35,10,47,12,12,11,50,56,-6,3,0,5,-4
Vitória,2008,35,11,45,13,16,6,42,42,0,0,3,1,-3
Sport,2008,35,12,45,12,14,9,39,40,-1,0,1,-1,-9
Santos,2008,35,13,43,11,14,10,43,48,-5,1,0,1,1
Athletico-PR,2008,35,14,41,11,16,8,37,47,-10,3,0,7,-1
Fluminense,2008,35,15,40,10,15,10,45,46,-1,1,0,1,-3
Náutico,2008,35,16,40,10,15,10,39,49,-10,1,0,1,-1
Vasco,2008,35,17,37,10,18,7,53,68,-15,0,1,5,-1
Portuguesa,2008,35,18,36,9,17,9,45,64,-19,0,2,6,-3
Figueirense,2008,35,19,35,8,16,11,39,68,-29,0,2,1,-6
Ipatinga,2008,35,20,34,9,19,7,35,60,-25,1,0,1,1
São Paulo,2008,36,1,71,20,5,11,64,35,29,6,0,10,-3
Grêmio,2008,36,2,66,19,8,9,53,34,19,0,1,4,-3
Cruzeiro,2008,36,3,64,20,12,4,55,42,13,1,0,3,-2
Palmeiras,2008,36,4,64,19,10,7,55,44,11,1,0,2,1
Flamengo,2008,36,5,63,18,9,9,61,40,21,0,1,4,-2
Coritiba,2008,36,6,53,14,11,11,52,42,10,1,0,2,-2
Goiás,2008,36,7,52,14,12,10,54,43,11,0,0,-1,-1
Internacional,2008,36,8,51,14,13,9,46,44,2,0,2,-2,-2
Botafogo,2008,36,9,50,14,14,8,49,41,8,0,0,2,-11
Vitória,2008,36,10,48,14,16,6,46,44,2,1,0,2,-4
Sport,2008,36,11,48,13,14,9,42,40,2,1,0,1,1
Atlético-MG,2008,36,12,47,12,13,11,50,59,-9,0,1,-1,-5
Fluminense,2008,36,13,43,11,15,10,47,46,1,2,0,2,-2
Santos,2008,36,14,43,11,15,10,44,53,-9,0,1,2,-1
Athletico-PR,2008,36,15,42,11,16,9,39,49,-10,0,0,8,-2
Náutico,2008,36,16,40,10,16,10,42,53,-11,0,1,2,-2
Figueirense,2008,36,17,38,9,16,11,43,71,-28,1,0,2,-7
Vasco,2008,36,18,37,10,19,7,54,70,-16,0,2,6,-2
Portuguesa,2008,36,19,37,9,17,10,45,64,-19,0,0,-1,1
Ipatinga,2008,36,20,34,9,20,7,35,62,-27,0,1,-1,-1
São Paulo,2008,37,1,72,20,5,12,65,36,29,0,0,11,-4
Grêmio,2008,37,2,69,20,8,9,57,35,22,1,0,5,-4
Palmeiras,2008,37,3,65,19,10,8,55,44,11,0,0,-1,1
Cruzeiro,2008,37,4,64,20,13,4,55,43,12,0,1,-1,-3
Flamengo,2008,37,5,64,18,9,10,64,43,21,0,0,5,-3
Internacional,2008,37,6,54,15,13,9,47,44,3,1,0,1,1
Goiás,2008,37,7,53,14,12,11,57,46,11,0,0,1,-2
Coritiba,2008,37,8,53,14,12,11,52,44,8,0,1,-1,-3
Botafogo,2008,37,9,50,14,15,8,50,44,6,0,1,3,-12
Vitória,2008,37,10,49,14,16,7,46,44,2,0,0,-1,1
Sport,2008,37,11,49,13,14,10,44,42,2,0,0,2,-1
Atlético-MG,2008,37,12,48,12,13,12,50,59,-9,0,0,-2,1
Fluminense,2008,37,13,44,11,15,11,48,47,1,0,0,3,-3
Santos,2008,37,14,44,11,15,11,44,53,-9,0,0,-1,0
Náutico,2008,37,15,43,11,16,10,44,54,-10,1,0,3,-3
Athletico-PR,2008,37,16,42,11,17,9,40,51,-11,0,1,9,-3
Figueirense,2008,37,17,41,10,16,11,46,72,-26,2,0,3,-8
Vasco,2008,37,18,40,11,19,7,56,70,-14,1,0,7,-1
Portuguesa,2008,37,19,38,9,17,11,47,66,-19,0,0,1,-1
Ipatinga,2008,37,20,34,9,21,7,36,66,-30,0,2,1,-2
São Paulo,2008,38,1,75,21,5,12,66,36,30,1,0,12,-3
Grêmio,2008,38,2,72,21,8,9,59,35,24,2,0,6,1
Cruzeiro,2008,38,3,67,21,13,4,59,44,15,1,0,1,-4
Palmeiras,2008,38,4,65,19,11,8,55,45,10,0,1,-2,-1
Flamengo,2008,38,5,64,18,10,10,67,48,19,0,1,6,-4
Internacional,2008,38,6,54,15,14,9,48,47,1,0,1,2,-1
Botafogo,2008,38,7,53,15,15,8,51,44,7,1,0,4,-11
Goiás,2008,38,8,53,14,13,11,57,47,10,0,1,-1,-3
