Time,Temporada,Rodada,Posicao,Pontos,Vitoria,Derrota,Empate,Gols_pro,Gols_contra,Saldo_de_gols,Vitorias_consecutivas,Derrotas_consecutivas,Jogos_marcando,Jogos_sem_sofrer_gols
santos,2016,36,0,68,21,10,5,58,33,25,0,0,9,-3
flamengo,2016,36,0,67,19,7,10,50,35,15,0,0,2,-1
grêmio,2016,36,0,53,14,11,11,40,38,2,1,0,2,1
palmeiras,2016,36,0,74,22,6,8,59,31,28,1,0,3,1
ponte preta,2016,36,0,49,14,15,7,45,51,-6,1,0,3,1
atlético-mg,2016,36,0,62,17,8,11,60,48,12,0,0,2,-4
vitória,2016,36,0,42,11,16,9,49,51,-2,1,0,4,1
sport,2016,37,0,44,12,17,8,47,55,-8,0,0,1,-3
atlético-mg,2016,37,0,62,17,9,11,61,50,11,0,1,3,-5
botafogo-rj,2016,37,0,56,16,13,8,42,39,3,0,0,1,-3
athlético-pr,2016,37,0,56,17,15,5,38,32,6,0,0,-1,1
coritiba,2016,37,0,46,11,13,13,41,40,1,0,1,-1,-2
fluminense,2016,37,0,49,13,14,10,44,44,0,0,2,-2,-12
flamengo,2016,37,0,70,20,7,10,52,35,17,1,0,3,1
cruzeiro,2016,37,0,48,13,15,9,45,47,-2,0,1,-1,-3
palmeiras,2016,37,0,77,23,6,8,60,31,29,2,0,4,1
grêmio,2016,37,0,53,14,12,11,41,43,-2,0,1,3,-1
flamengo,2016,38,3,71,20,7,11,52,35,17,0,0,-1,1
atlético-mg,2016,38,4,63,17,9,12,61,50,11,0,0,-1,-4
corinthians,2016,38,7,55,15,13,10,48,42,6,0,1,1,-1
fluminense,2016,38,13,50,13,14,11,45,45,0,0,0,1,-13
botafogo-rj,2016,38,5,59,17,13,8,43,39,4,1,0,2,-2
ponte preta,2016,38,8,53,15,15,8,48,52,-4,1,0,5,1
santos,2016,38,2,71,22,11,5,59,35,24,1,0,1,1
sport,2016,38,14,47,13,17,8,49,55,-6,1,0,2,1
são paulo,2016,38,11,52,14,14,10,44,36,8,2,0,2,1
palmeiras,2016,38,1,80,24,6,8,62,32,30,3,0,5,-1
vitória,2017,1,0,1,0,0,1,0,0,0,0,0,-1,1
bahia,2017,1,0,3,1,0,0,6,2,4,1,0,1,-1
chapecoense,2017,1,0,1,0,0,1,1,1,0,0,0,1,-1
coritiba,2017,1,0,3,1,0,0,4,1,3,1,0,1,-1
cruzeiro,2017,1,0,3,1,0,0,1,0,1,1,0,1,1
atlético-mg,2017,1,0,1,0,0,1,1,1,0,0,0,1,-1
fluminense,2017,1,0,3,1,0,0,3,2,1,1,0,1,-1
grêmio,2017,1,0,3,1,0,0,2,0,2,1,0,1,1
palmeiras,2017,1,0,3,1,0,0,4,0,4,1,0,1,1
ponte preta,2017,1,0,3,1,0,0,4,0,4,1,0,1,1
grêmio,2017,2,0,6,2,0,0,4,0,4,2,0,2,1
flamengo,2017,2,0,4,1,0,1,4,1,3,1,0,2,0
fluminense,2017,2,0,6,2,0,0,5,3,2,2,0,2,-2
ponte preta,2017,2,0,3,1,1,0,4,2,2,0,1,-1,-1
chapecoense,2017,2,0,4,1,0,1,2,1,1,1,0,2,1
coritiba,2017,2,0,3,1,1,0,4,2,2,0,1,-1,-2
cruzeiro,2017,2,0,4,1,0,1,2,1,1,0,0,2,-1
são paulo,2017,2,0,3,1,1,0,2,1,1,1,0,1,1
bahia,2017,2,0,3,1,1,0,7,4,3,0,1,2,-2
corinthians,2017,2,0,4,1,0,1,2,1,1,1,0,2,0
flamengo,2017,3,0,5,1,0,2,5,2,3,0,0,3,-1
corinthians,2017,3,0,7,2,0,1,3,1,2,2,0,3,1
ponte preta,2017,3,0,4,1,1,1,6,4,2,0,0,1,-2
botafogo-rj,2017,3,0,6,2,1,0,3,2,1,2,0,2,1
chapecoense,2017,3,0,7,2,0,1,4,1,3,2,0,3,1
cruzeiro,2017,3,0,7,2,0,1,3,1,2,1,0,3,0
grêmio,2017,3,0,6,2,1,0,7,4,3,0,1,3,-1
são paulo,2017,3,0,6,2,1,0,4,1,3,2,0,2,1
fluminense,2017,3,0,6,2,1,0,7,6,1,0,1,3,-3
coritiba,2017,3,0,6,2,1,0,5,2,3,1,0,1,-1
avaí,2017,4,0,4,1,2,1,1,4,-3,1,0,1,1
bahia,2017,4,0,6,2,2,0,10,5,5,1,0,1,1
corinthians,2017,4,0,10,3,0,1,5,1,4,3,0,4,1
coritiba,2017,4,0,9,3,1,0,6,2,4,2,0,2,1
chapecoense,2017,4,0,10,3,0,1,6,1,5,3,0,4,1
botafogo-rj,2017,4,0,7,2,1,1,3,2,1,0,0,-1,1
fluminense,2017,4,0,9,3,1,0,9,7,2,1,0,4,-4
grêmio,2017,4,0,9,3,1,0,9,4,5,1,0,4,1
palmeiras,2017,4,0,4,1,2,1,4,3,1,0,0,-3,1
ponte preta,2017,4,0,7,2,1,1,7,4,3,1,0,2,1
ponte preta,2017,5,0,7,2,2,1,7,7,0,0,1,-1,-1
atlético-mg,2017,5,0,6,1,1,3,5,5,0,1,0,1,1
bahia,2017,5,0,9,3,2,0,11,5,6,2,0,2,1
grêmio,2017,5,0,12,4,1,0,15,7,8,2,0,5,-1
coritiba,2017,5,0,12,4,1,0,7,2,5,3,0,3,1
fluminense,2017,5,0,10,3,1,1,10,8,2,0,0,5,-5
botafogo-rj,2017,5,0,7,2,2,1,3,3,0,0,1,-2,-1
sport,2017,5,0,7,2,2,1,7,9,-2,1,0,1,1
são paulo,2017,5,0,9,3,2,0,6,2,4,1,0,1,1
corinthians,2017,5,0,13,4,0,1,10,3,7,4,0,5,-1
santos,2017,6,0,9,3,3,0,6,6,0,2,0,2,1
flamengo,2017,6,0,7,1,1,4,6,5,1,0,0,1,-2
coritiba,2017,6,0,13,4,1,1,9,4,5,0,0,4,-1
corinthians,2017,6,0,16,5,0,1,13,5,8,5,0,6,-2
cruzeiro,2017,6,0,10,3,2,1,5,4,1,1,0,1,1
grêmio,2017,6,0,15,5,1,0,16,7,9,3,0,6,1
fluminense,2017,6,0,10,3,2,1,11,11,0,0,1,6,-6
chapecoense,2017,6,0,10,3,2,1,11,10,1,0,2,6,-2
vasco,2017,6,0,9,3,3,0,9,15,-6,1,0,2,-6
atlético-mg,2017,6,0,6,1,2,3,5,7,-2,0,1,-1,-1
atlético-go,2017,7,0,6,2,5,0,7,14,-7,1,0,1,-2
atlético-mg,2017,7,0,6,1,3,3,5,8,-3,0,2,-2,-2
chapecoense,2017,7,0,13,4,2,1,13,11,2,1,0,7,-3
corinthians,2017,7,0,19,6,0,1,14,5,9,6,0,7,1
coritiba,2017,7,0,14,4,1,2,9,4,5,0,0,-1,1
ponte preta,2017,7,0,10,3,3,1,10,11,-1,0,1,-1,-3
grêmio,2017,7,0,18,6,1,0,18,7,11,4,0,7,1
santos,2017,7,0,12,4,3,0,7,6,1,3,0,3,1
são paulo,2017,7,0,10,3,3,1,8,5,3,0,0,-1,0
botafogo-rj,2017,7,0,9,2,2,3,7,7,0,0,0,2,-3
athlético-pr,2017,8,0,8,2,4,2,6,13,-7,2,0,2,-4
palmeiras,2017,8,0,10,3,4,1,11,8,3,1,0,1,-4
chapecoense,2017,8,0,13,4,3,1,13,13,0,0,1,-1,-4
corinthians,2017,8,0,20,6,0,2,14,5,9,0,0,-1,1
grêmio,2017,8,0,19,6,1,1,21,10,11,0,0,8,-1
fluminense,2017,8,0,11,3,3,2,13,15,-2,0,0,1,-8
santos,2017,8,0,13,4,3,1,7,6,1,0,0,-1,1
vitória,2017,8,0,8,2,4,2,8,9,-1,1,0,3,-2
são paulo,2017,8,0,10,3,4,1,9,7,2,0,1,1,-1
vasco,2017,8,0,12,4,4,0,11,17,-6,1,0,4,1
athlético-pr,2017,9,0,11,3,4,2,7,13,-6,3,0,3,1
atlético-mg,2017,9,0,10,2,3,4,9,11,-2,0,0,2,-4
fluminense,2017,9,0,14,4,3,2,16,15,1,1,0,2,-7
botafogo-rj,2017,9,0,15,4,2,3,12,8,4,2,0,4,-3
corinthians,2017,9,0,23,7,0,2,17,5,12,1,0,1,1
flamengo,2017,9,0,14,3,1,5,15,8,7,1,0,4,-2
grêmio,2017,9,0,22,7,1,1,23,10,13,1,0,9,1
palmeiras,2017,9,0,13,4,4,1,12,8,4,2,0,2,1
ponte preta,2017,9,0,14,4,3,2,11,11,0,1,0,1,1
santos,2017,9,0,16,5,3,1,9,6,3,1,0,1,1
athlético-pr,2017,10,0,14,4,4,2,11,14,-3,4,0,4,-1
flamengo,2017,10,0,17,4,1,5,16,8,8,2,0,5,-1
botafogo-rj,2017,10,0,15,4,3,3,12,10,2,0,1,-1,-4
chapecoense,2017,10,0,13,4,5,1,14,19,-5,0,3,-1,-6
coritiba,2017,10,0,15,4,3,3,9,8,1,0,2,-4,-2
corinthians,2017,10,0,26,8,0,2,18,5,13,2,0,2,1
palmeiras,2017,10,0,16,5,4,1,14,9,5,3,0,3,-1
santos,2017,10,0,16,5,4,1,9,7,2,0,1,-1,-1
fluminense,2017,10,0,15,4,3,3,17,16,1,0,0,3,-8
vasco,2017,10,0,15,5,5,0,13,20,-7,1,0,6,1
santos,2017,11,0,17,5,4,2,10,8,2,0,0,1,-2
atlético-mg,2017,11,0,16,4,3,4,13,12,1,2,0,4,-4
ponte preta,2017,11,0,15,4,4,3,12,13,-1,0,0,-1,0
corinthians,2017,11,0,29,9,0,2,19,5,14,3,0,3,1
vasco,2017,11,0,16,5,5,1,15,22,-7,0,0,7,-1
flamengo,2017,11,0,20,5,1,5,18,8,10,3,0,6,1
fluminense,2017,11,0,16,4,3,4,20,19,1,0,0,4,-9
grêmio,2017,11,0,22,7,3,1,23,12,11,0,2,-2,-2
sport,2017,11,0,15,4,4,3,13,16,-3,2,0,4,1
bahia,2017,11,0,11,3,6,2,13,14,-1,0,0,-3,-2
vitória,2017,12,0,12,3,6,3,11,16,-5,1,0,1,-1
fluminense,2017,12,0,17,4,3,5,21,20,1,0,0,5,-10
atlético-mg,2017,12,0,17,4,3,5,14,13,1,0,0,5,-5
athlético-pr,2017,12,0,15,4,5,3,12,16,-4,0,0,1,-3
corinthians,2017,12,0,32,10,0,2,21,5,16,4,0,4,1
sport,2017,12,0,18,5,4,3,16,16,0,3,0,5,1
palmeiras,2017,12,0,19,6,5,1,16,12,4,0,1,5,-1
grêmio,2017,12,0,22,7,4,1,23,14,9,0,3,-3,-3
santos,2017,12,0,20,6,4,2,13,10,3,1,0,2,-3
flamengo,2017,12,0,23,6,1,5,19,8,11,4,0,7,1
cruzeiro,2017,13,0,20,6,5,2,16,13,3,2,0,4,-1
santos,2017,13,0,23,7,4,2,14,10,4,2,0,3,-2
coritiba,2017,13,0,19,5,4,4,15,14,1,1,0,1,-5
grêmio,2017,13,0,25,8,4,1,24,14,10,1,0,1,-2
botafogo-rj,2017,13,0,19,5,4,4,14,12,2,1,0,2,-5
corinthians,2017,13,0,35,11,0,2,23,5,18,5,0,5,1
bahia,2017,13,0,15,4,6,3,17,15,2,1,0,2,-2
sport,2017,13,0,21,6,4,3,19,16,3,4,0,6,1
são paulo,2017,13,0,12,3,7,3,14,16,-2,0,0,2,-6
vasco,2017,13,0,19,6,6,1,19,24,-5,1,0,1,-3
atlético-mg,2017,14,0,20,5,4,5,16,15,1,1,0,1,-7
bahia,2017,14,0,16,4,6,4,18,16,2,0,0,3,-3
botafogo-rj,2017,14,0,22,6,4,4,16,13,3,2,0,3,-6
chapecoense,2017,14,0,18,5,6,3,20,26,-6,1,0,1,1
corinthians,2017,14,0,36,11,0,3,25,7,18,0,0,6,-1
fluminense,2017,14,0,20,5,4,5,23,22,1,1,0,1,-12
flamengo,2017,14,0,24,6,2,6,20,10,10,0,0,1,-2
grêmio,2017,14,0,28,9,4,1,27,15,12,2,0,2,-3
palmeiras,2017,14,0,22,7,6,1,20,16,4,1,0,1,-3
santos,2017,14,0,24,7,4,3,14,10,4,0,0,-1,-1
botafogo-rj,2017,15,0,23,6,4,5,16,13,3,0,0,-1,-5
atlético-mg,2017,15,0,20,5,5,5,16,17,-1,0,1,-1,-8
corinthians,2017,15,0,37,11,0,4,25,7,18,0,0,-1,0
flamengo,2017,15,0,25,6,2,7,22,12,10,0,0,2,-3
cruzeiro,2017,15,0,22,6,5,4,18,15,3,0,0,6,-3
coritiba,2017,15,0,19,5,6,4,16,20,-4,0,2,-1,-7
santos,2017,15,0,27,8,4,3,15,10,5,1,0,1,1
sport,2017,15,0,24,7,5,3,24,18,6,1,0,8,1
vasco,2017,15,0,20,6,7,2,19,25,-6,0,1,-2,-1
grêmio,2017,15,0,31,10,4,1,30,16,14,3,0,3,-4
ponte preta,2017,16,0,21,6,7,3,19,21,-2,2,0,3,1
botafogo-rj,2017,16,0,24,6,4,6,17,14,3,0,0,1,-6
vasco,2017,16,0,23,7,7,2,21,26,-5,1,0,1,-2
cruzeiro,2017,16,0,22,6,6,4,18,16,2,0,1,-1,-4
flamengo,2017,16,0,28,7,2,7,24,13,11,1,0,3,-4
corinthians,2017,16,0,40,12,0,4,26,7,19,1,0,1,1
santos,2017,16,0,30,9,4,3,18,10,8,2,0,2,1
palmeiras,2017,16,0,26,8,6,2,24,18,6,1,0,3,-3
grêmio,2017,16,0,32,10,4,2,31,17,14,0,0,4,-5
chapecoense,2017,16,0,21,6,7,3,22,28,-6,1,0,1,-2
sport,2017,17,0,27,8,6,3,27,21,6,1,0,1,-2
botafogo-rj,2017,17,0,24,6,5,6,20,18,2,0,1,2,-7
chapecoense,2017,17,0,21,6,8,3,23,30,-7,0,1,2,-3
corinthians,2017,17,0,41,12,0,5,27,8,19,0,0,2,-1
atlético-mg,2017,17,0,23,6,6,5,19,19,0,1,0,2,-8
cruzeiro,2017,17,0,23,6,6,5,18,16,2,0,0,-2,1
grêmio,2017,17,0,33,10,4,3,32,18,14,0,0,5,-6
palmeiras,2017,17,0,29,9,6,2,26,18,8,2,0,4,1
ponte preta,2017,17,0,22,6,7,4,19,21,-2,0,0,-1,1
vasco,2017,17,0,23,7,8,2,21,27,-6,0,1,-1,-3
athlético-pr,2017,18,0,23,6,7,5,20,22,-2,2,0,2,1
grêmio,2017,18,0,36,11,4,3,33,18,15,1,0,6,-5
corinthians,2017,18,0,44,13,0,5,29,8,21,1,0,3,0
palmeiras,2017,18,0,32,10,6,2,28,19,9,3,0,5,-1
chapecoense,2017,18,0,22,6,8,4,24,31,-7,0,0,3,-4
santos,2017,18,0,34,10,4,4,22,13,9,1,0,4,-2
sport,2017,18,0,28,8,6,4,29,23,6,0,0,2,-3
coritiba,2017,18,0,22,6,8,4,19,25,-6,1,0,1,-10
cruzeiro,2017,18,0,26,7,6,5,21,16,5,1,0,1,1
ponte preta,2017,18,0,22,6,8,4,20,24,-4,0,1,1,-1
santos,2017,19,0,35,10,4,5,22,13,9,0,0,-1,-1
bahia,2017,19,0,23,6,8,5,24,24,0,1,0,3,-6
corinthians,2017,19,0,47,14,0,5,32,9,23,2,0,4,-1
coritiba,2017,19,0,25,7,8,4,21,25,-4,2,0,2,1
cruzeiro,2017,19,0,27,7,6,6,21,16,5,0,0,-1,1
flamengo,2017,19,0,29,7,4,8,27,19,8,0,2,-1,-7
fluminense,2017,19,0,26,6,5,8,29,27,2,1,0,2,-15
grêmio,2017,19,0,39,12,4,3,35,18,17,2,0,7,1
palmeiras,2017,19,0,32,10,7,2,28,20,8,0,1,-1,-2
vasco,2017,19,0,24,7,9,3,21,30,-9,0,0,-3,-3
athlético-pr,2017,20,0,29,8,7,5,25,23,2,4,0,4,-1
coritiba,2017,20,0,25,7,9,4,21,26,-5,0,1,-1,-1
flamengo,2017,20,0,29,7,5,8,27,21,6,0,3,-2,-8
grêmio,2017,20,0,39,12,5,3,35,19,16,0,1,-1,-1
corinthians,2017,20,0,50,15,0,5,33,9,24,3,0,5,0
santos,2017,20,0,36,10,4,6,22,13,9,0,0,-2,1
sport,2017,20,0,29,8,7,5,30,26,4,0,0,-1,1
cruzeiro,2017,20,0,27,7,7,6,23,19,4,0,1,1,-1
palmeiras,2017,20,0,33,10,7,3,29,21,8,0,0,1,-3
avaí,2017,20,0,21,5,9,6,11,25,-14,1,0,1,1
são paulo,2017,21,0,23,6,10,5,26,29,-3,0,0,7,-6
bahia,2017,21,0,26,7,9,5,28,28,0,1,0,5,1
corinthians,2017,21,0,50,15,1,5,33,10,23,0,1,-1,-1
santos,2017,21,0,37,10,4,7,22,13,9,0,0,-3,1
cruzeiro,2017,21,0,30,8,7,6,25,19,6,1,0,2,1
flamengo,2017,21,0,32,8,5,8,29,21,8,1,0,1,1
fluminense,2017,21,0,30,7,5,9,31,28,3,1,0,1,-15
grêmio,2017,21,0,40,12,5,4,35,19,16,0,0,-2,1
palmeiras,2017,21,0,33,10,8,3,29,23,6,0,1,-1,-4
botafogo-rj,2017,21,0,28,7,7,7,23,22,1,0,1,2,-1
chapecoense,2017,22,0,25,7,11,4,26,35,-9,0,1,-1,-6
botafogo-rj,2017,22,0,31,8,7,7,25,23,2,1,0,3,-2
corinthians,2017,22,0,50,15,2,5,33,11,22,0,2,-2,-2
coritiba,2017,22,0,26,7,10,5,21,27,-6,0,1,-3,-1
santos,2017,22,0,38,10,4,8,23,14,9,0,0,1,-1
flamengo,2017,22,0,35,9,5,8,31,21,10,2,0,2,1
fluminense,2017,22,0,30,7,6,9,31,29,2,0,1,-1,-16
grêmio,2017,22,0,43,13,5,4,40,19,21,1,0,1,1
palmeiras,2017,22,0,36,11,8,3,33,25,8,1,0,1,-5
atlético-mg,2017,22,0,29,8,9,5,24,26,-2,1,0,3,-2
athlético-pr,2017,23,0,31,8,8,7,26,26,0,0,0,1,-2
bahia,2017,23,0,27,7,10,6,30,31,-1,0,0,7,-2
palmeiras,2017,23,0,37,11,8,4,34,26,8,0,0,2,-6
flamengo,2017,23,0,35,9,6,8,31,23,8,0,1,-1,-1
cruzeiro,2017,23,0,34,9,7,7,28,21,7,1,0,4,-2
corinthians,2017,23,0,50,15,3,5,33,13,20,0,3,-3,-3
sport,2017,23,0,29,8,10,5,30,34,-4,0,3,-4,-3
ponte preta,2017,23,0,28,7,9,7,25,29,-4,0,0,3,-3
grêmio,2017,23,0,43,13,6,4,40,20,20,0,1,-1,-1
fluminense,2017,23,0,31,7,6,10,33,31,2,0,0,1,-17
athlético-pr,2017,24,0,34,9,8,7,29,27,2,1,0,2,-3
atlético-mg,2017,24,0,31,8,9,7,26,28,-2,0,0,5,-4
santos,2017,24,0,41,11,5,8,25,16,9,0,1,-1,-1
corinthians,2017,24,0,53,16,3,5,34,13,21,1,0,1,1
cruzeiro,2017,24,0,37,10,7,7,29,21,8,2,0,5,1
flamengo,2017,24,0,38,10,6,8,33,23,10,1,0,1,1
grêmio,2017,24,0,43,13,7,4,40,21,19,0,2,-2,-2
palmeiras,2017,24,0,40,12,8,4,35,26,9,1,0,3,1
ponte preta,2017,24,0,28,7,10,7,26,32,-6,0,1,4,-4
são paulo,2017,24,0,27,7,11,6,32,36,-4,1,0,10,-9
cruzeiro,2017,25,0,40,11,7,7,31,22,9,3,0,6,-1
atlético-mg,2017,25,0,31,8,10,7,27,31,-4,0,1,6,-5
grêmio,2017,25,0,43,13,8,4,40,22,18,0,3,-3,-3
chapecoense,2017,25,0,31,9,12,4,29,37,-8,2,0,3,1
botafogo-rj,2017,25,0,40,11,7,7,32,25,7,4,0,6,-1
flamengo,2017,25,0,39,10,6,9,34,24,10,0,0,2,-1
palmeiras,2017,25,0,43,13,8,4,36,26,10,2,0,4,1
santos,2017,25,0,44,12,5,8,26,16,10,1,0,1,1
vasco,2017,25,0,32,9,11,5,25,36,-11,0,0,1,-2
corinthians,2017,25,0,54,16,3,6,35,14,21,0,0,2,-1
athlético-pr,2017,26,0,34,9,10,7,29,30,-1,0,2,-2,-5
avaí,2017,26,0,30,7,10,9,16,30,-14,0,1,-1,-3
bahia,2017,26,0,31,8,11,7,32,33,-1,0,0,2,-1
botafogo-rj,2017,26,0,40,11,8,7,34,28,6,0,1,7,-2
corinthians,2017,26,0,55,16,3,7,36,15,21,0,0,3,-2
grêmio,2017,26,0,46,14,8,4,41,22,19,1,0,1,1
santos,2017,26,0,47,13,5,8,27,16,11,2,0,2,1
flamengo,2017,26,0,39,10,7,9,34,25,9,0,1,-1,-2
são paulo,2017,26,0,31,8,11,7,34,37,-3,1,0,12,1
vasco,2017,26,0,33,9,11,6,26,37,-11,0,0,2,-3
athlético-pr,2017,27,0,35,9,10,8,31,32,-1,0,0,1,-6
atlético-mg,2017,27,0,37,10,10,7,30,31,-1,2,0,8,1
vasco,2017,27,0,36,10,11,6,28,38,-10,1,0,3,-4
botafogo-rj,2017,27,0,43,12,8,7,36,29,7,1,0,8,-3
corinthians,2017,27,0,58,17,3,7,39,16,23,1,0,4,-3
flamengo,2017,27,0,40,10,7,10,35,26,9,0,0,1,-3
grêmio,2017,27,0,46,14,9,4,41,23,18,0,1,-1,-1
palmeiras,2017,27,0,44,13,9,5,38,29,9,0,0,1,-2
santos,2017,27,0,48,13,5,9,28,17,11,0,0,3,-1
sport,2017,27,0,33,9,12,6,33,39,-6,1,0,1,-7
palmeiras,2017,28,0,47,14,9,5,41,30,11,1,0,2,-3
corinthians,2017,28,0,58,17,4,7,39,18,21,0,1,-1,-4
flamengo,2017,28,0,43,11,7,10,36,26,10,1,0,2,-2
grêmio,2017,28,0,49,15,9,4,42,23,19,1,0,1,0
cruzeiro,2017,28,0,47,13,7,8,35,24,11,2,0,9,-2
fluminense,2017,28,0,35,8,9,11,36,37,-1,1,0,2,1
santos,2017,28,0,49,13,5,10,30,19,11,0,0,4,-2
atlético-mg,2017,28,0,38,10,10,8,31,32,-1,0,0,9,-1
athlético-pr,2017,28,0,35,9,11,8,32,34,-2,0,1,2,-7
botafogo-rj,2017,28,0,43,12,9,7,36,30,6,0,1,-1,-4
vasco,2017,29,0,42,12,11,6,30,38,-8,3,0,5,1
atlético-mg,2017,29,0,38,10,11,8,33,35,-2,0,1,10,-2
botafogo-rj,2017,29,0,44,12,9,8,37,31,6,0,0,1,-5
corinthians,2017,29,0,59,17,4,8,39,18,21,0,0,-2,1
cruzeiro,2017,29,0,47,13,8,8,35,25,10,0,1,-1,-3
flamengo,2017,29,0,46,12,7,10,40,27,13,2,0,3,-3
fluminense,2017,29,0,38,9,9,11,39,38,1,2,0,3,-1
palmeiras,2017,29,0,50,15,9,5,43,30,13,2,0,3,1
santos,2017,29,0,50,13,5,11,31,20,11,0,0,5,-3
athlético-pr,2017,29,0,38,10,11,8,35,36,-1,1,0,3,-8
athlético-pr,2017,30,0,41,11,11,8,37,37,0,2,0,4,-9
bahia,2017,30,0,38,10,12,8,39,40,-1,1,0,6,-2
corinthians,2017,30,0,59,17,5,8,40,20,20,0,1,1,-1
chapecoense,2017,30,0,38,11,14,5,36,43,-7,2,0,2,1
cruzeiro,2017,30,0,47,13,9,8,36,28,8,0,2,1,-4
palmeiras,2017,30,0,53,16,9,5,46,31,15,3,0,4,-1
avaí,2017,30,0,34,8,12,10,20,35,-15,1,0,2,-7
santos,2017,30,0,53,14,5,11,32,20,12,1,0,6,1
flamengo,2017,30,0,46,12,8,10,40,29,11,0,1,-1,-4
vasco,2017,30,0,43,12,11,7,31,39,-8,0,0,6,-1
athlético-pr,2017,31,0,42,11,11,9,37,37,0,0,0,-1,1
botafogo-rj,2017,31,0,48,13,9,9,39,32,7,0,0,-1,-5
grêmio,2017,31,0,51,15,10,6,45,28,17,0,0,2,-2
flamengo,2017,31,0,47,12,8,11,40,29,11,0,0,-2,1
bahia,2017,31,0,39,10,12,9,40,41,-1,0,0,7,-3
palmeiras,2017,31,0,54,16,9,6,48,33,15,0,0,5,-2
corinthians,2017,31,0,59,17,6,8,40,21,19,0,2,-1,-2
sport,2017,31,0,35,9,14,8,39,47,-8,0,2,5,-11
santos,2017,31,0,53,14,6,11,33,22,11,0,1,7,-1
vitória,2017,31,0,34,9,15,7,39,48,-9,0,0,11,-12
são paulo,2017,32,0,43,12,13,7,42,43,-1,3,0,5,0
bahia,2017,32,0,42,11,12,9,42,41,1,1,0,8,1
botafogo-rj,2017,32,0,48,13,10,9,40,34,6,0,1,1,-6
chapecoense,2017,32,0,40,11,14,7,37,44,-7,0,0,1,-1
corinthians,2017,32,0,62,18,6,8,43,23,20,1,0,1,-3
coritiba,2017,32,0,38,10,14,8,36,41,-5,2,0,4,1
cruzeiro,2017,32,0,51,14,9,9,39,30,9,1,0,3,1
grêmio,2017,32,0,54,16,10,6,48,29,19,1,0,3,-3
santos,2017,32,0,56,15,6,11,36,23,13,1,0,8,-2
vasco,2017,32,0,45,12,11,9,32,40,-8,0,0,1,-1
corinthians,2017,33,0,65,19,6,8,44,23,21,2,0,2,-2
atlético-mg,2017,33,0,45,12,12,9,40,41,-1,1,0,2,-2
bahia,2017,33,0,45,12,12,9,44,42,2,2,0,9,-1
cruzeiro,2017,33,0,51,14,10,9,39,32,7,0,1,-1,-1
fluminense,2017,33,0,43,10,10,13,44,44,0,0,0,3,-5
grêmio,2017,33,0,57,17,10,6,49,29,20,2,0,4,-2
santos,2017,33,0,56,15,7,11,37,25,12,0,1,9,-3
botafogo-rj,2017,33,0,51,14,10,9,42,35,7,1,0,2,-7
são paulo,2017,33,0,44,12,13,8,44,45,-1,0,0,6,-1
palmeiras,2017,33,0,54,16,11,6,51,39,12,0,2,7,-4
sport,2017,34,0,36,9,16,9,41,52,-11,0,2,-1,-14
bahia,2017,34,0,46,12,12,10,46,44,2,0,0,10,-2
botafogo-rj,2017,34,0,51,14,11,9,42,36,6,0,1,-1,-8
santos,2017,34,0,56,15,8,11,37,27,10,0,2,-1,-4
corinthians,2017,34,0,68,20,6,8,45,23,22,3,0,3,1
coritiba,2017,34,0,40,10,14,10,39,44,-5,0,0,6,-2
cruzeiro,2017,34,0,54,15,10,9,42,33,9,1,0,1,-2
grêmio,2017,34,0,58,17,10,7,50,30,20,0,0,5,-3
palmeiras,2017,34,0,57,17,11,6,53,39,14,1,0,8,1
vasco,2017,34,0,49,13,11,10,35,42,-7,0,0,3,-3
santos,2017,35,0,56,15,9,11,38,30,8,0,3,1,-5
botafogo-rj,2017,35,0,51,14,12,9,43,38,5,0,2,1,-9
chapecoense,2017,35,0,47,13,14,8,43,47,-4,2,0,4,-1
corinthians,2017,35,0,71,21,6,8,48,24,24,4,0,4,-1
flamengo,2017,35,0,50,13,11,11,43,35,8,0,2,-2,-2
cruzeiro,2017,35,0,55,15,10,10,44,35,9,0,0,2,-3
grêmio,2017,35,0,61,18,10,7,51,30,21,1,0,6,1
palmeiras,2017,35,0,60,18,11,6,58,40,18,2,0,9,-1
athlético-pr,2017,35,0,45,12,14,9,39,41,-2,0,1,2,-2
vasco,2017,35,0,50,13,11,11,36,43,-7,0,0,4,-4
vasco,2017,36,0,50,13,12,11,37,46,-9,0,1,5,-5
chapecoense,2017,36,0,48,13,14,9,44,48,-4,0,0,5,-2
atlético-mg,2017,36,0,50,13,12,11,46,44,2,1,0,5,1
palmeiras,2017,36,0,60,18,12,6,59,42,17,0,1,10,-2
corinthians,2017,36,0,71,21,7,8,48,27,21,0,1,-1,-2
fluminense,2017,36,0,46,11,12,13,48,50,-2,1,0,6,1
grêmio,2017,36,0,61,18,11,7,51,31,20,0,1,-1,-1
bahia,2017,36,0,49,13,13,10,49,46,3,0,1,-1,-4
botafogo-rj,2017,36,0,52,14,12,10,43,38,5,0,0,-1,-8
cruzeiro,2017,36,0,56,15,10,11,45,36,9,0,0,3,-4
athlético-pr,2017,37,0,48,13,15,9,42,43,-1,0,1,-1,-4
chapecoense,2017,37,0,51,14,14,9,45,48,-3,1,0,6,-1
corinthians,2017,37,0,72,21,7,9,50,29,21,0,0,1,-3
são paulo,2017,37,0,49,13,14,10,47,48,-1,1,0,1,-1
